,1D_nwp_globalirrad,1D_nwp_directirrad,3D_u_1000hPa,2D_u10,1D_nwp_temperature,2D_t2m,2D_ssrd,power
2019-04-03 15:45:00,0.0,0.0,-2.3224062853027303,-2.2869392265136685,13.31,294.7356202296875,606.4370367715557,0.0
2019-04-03 16:00:00,0.0,0.0,-2.4068361253906208,-2.4020429808593717,11.38,294.79087188750003,567.5617236764446,0.0
2019-04-03 16:15:00,0.0,0.0,-2.462048765332028,-2.50334193847656,11.4,294.6502590960938,520.1416364231112,0.0
2019-04-03 16:30:00,0.0,0.0,-2.517261405273436,-2.6046408960937484,11.36,294.5096463046875,472.72154916977786,0.0
2019-04-03 16:45:00,0.0,0.0,-2.5724740452148427,-2.7059398537109365,11.21,294.3690335132813,425.30146191644445,0.0
2019-04-03 17:00:00,0.0,0.0,-2.62768668515625,-2.807238811328125,11.02,294.228420721875,377.8813746631111,0.0
2019-04-03 17:15:00,0.0,0.0,-2.534591238427736,-2.710055761718752,10.85,293.19196447031254,327.79638620444445,0.0
2019-04-03 17:30:00,0.0,0.0,-2.4414957916992224,-2.612872712109379,10.71,292.15550821875,277.7113977457778,0.0
2019-04-03 17:45:00,0.0,0.0,-2.3484003449707087,-2.515689662500006,10.62,291.1190519671875,227.62640928711116,0.0
2019-04-03 18:00:00,0.0,0.0,-2.2553048982421946,-2.4185066128906327,10.58,290.082595715625,177.54142082844447,0.0
2019-04-03 18:15:00,0.0,0.0,-2.132410154492194,-2.382961548193368,10.49,289.79894778125004,139.88607084088892,0.0
2019-04-03 18:30:00,0.0,0.0,-2.009515410742193,-2.3474164834961035,10.38,289.515299846875,102.23072085333337,0.0
2019-04-03 18:45:00,0.0,0.0,-1.8866206669921928,-2.3118714187988387,10.35,289.2316519125,64.5753708657778,0.0
2019-04-03 19:00:00,0.0,0.0,-1.763725923242192,-2.276326354101574,10.31,288.948003978125,26.920020878222243,0.0
2019-04-03 19:15:00,0.0,0.0,-1.5662559478027371,-2.094598738183602,10.2,289.13096152578123,20.19001565866668,0.0
2019-04-03 19:30:00,0.0,0.0,-1.3687859723632825,-1.91287112226563,10.13,289.3139190734375,13.46001043911112,0.0
2019-04-03 19:45:00,0.0,0.0,-1.1713159969238274,-1.7311435063476583,10.16,289.49687662109375,6.7300052195555615,0.0
2019-04-03 20:00:00,0.0,0.0,-0.9738460214843724,-1.5494158904296864,10.23,289.67983416875,0.0,0.0
2019-04-03 20:15:00,0.0,0.0,-0.7175522458984329,-1.1507268061523404,10.26,289.43467331093746,0.0,0.0
2019-04-03 20:30:00,0.0,0.0,-0.4612584703124933,-0.7520377218749943,10.27,289.18951245312496,0.0,0.0
2019-04-03 20:45:00,0.0,0.0,-0.2049646947265537,-0.3533486375976482,10.29,288.94435159531247,0.0,0.0
2019-04-03 21:00:00,0.0,0.0,0.0513290808593857,0.0453404466796977,10.27,288.6991907374999,0.0,0.0
2019-04-03 21:15:00,0.0,0.0,0.2903405082031361,0.2709907214355566,10.23,288.3299129289062,0.0,0.0
2019-04-03 21:30:00,0.0,0.0,0.5293519355468865,0.4966409961914154,10.2,287.9606351203124,0.0,0.0
2019-04-03 21:45:00,0.0,0.0,0.7683633628906368,0.7222912709472742,10.2,287.5913573117187,0.0,0.0
2019-04-03 22:00:00,0.0,0.0,1.0073747902343873,0.947941545703133,10.21,287.222079503125,0.0,0.0
2019-04-03 22:15:00,4.43,1.4,1.1338113666504022,0.9988395294433656,10.23,286.0825336453125,0.0,0.1152369999999999
2019-04-03 22:30:00,29.77,18.19,1.260247943066417,1.0497375131835982,10.48,284.9429877875,0.0,0.613197
2019-04-03 22:45:00,80.34,59.64,1.386684519482432,1.1006354969238308,11.14,283.8034419296875,0.0,1.269598
2019-04-03 23:00:00,117.76,92.63,1.513121095898447,1.1515334806640634,11.99,282.663896071875,0.0,1.851336
2019-04-03 23:15:00,176.46,146.17,1.5953252527832125,1.2050634157714846,13.17,282.628608159375,0.0,3.039039
2019-04-03 23:30:00,216.46,183.38,1.6775294096679778,1.2585933508789058,14.41,282.593320246875,0.0,4.5426720000000005
2019-04-03 23:45:00,276.8,240.2,1.7597335665527432,1.3121232859863268,15.8,282.558032334375,0.0,4.640453
2019-04-04 00:00:00,316.76,278.15,1.8419377234375087,1.365653221093748,17.03,282.522744421875,0.0,7.21875
2019-04-04 00:15:00,375.68,334.44,1.922122866113289,1.4530164139648425,18.19,282.2475274679688,0.0,9.131719
2019-04-04 00:30:00,414.02,371.22,2.002308008789069,1.5403796068359366,19.21,281.97231051406254,0.0,10.75506
2019-04-04 00:45:00,469.81,424.93,2.082493151464849,1.6277427997070308,20.16,281.69709356015625,0.0,12.78638
2019-04-04 01:00:00,505.63,459.51,2.1626782941406293,1.7151059925781251,20.97,281.42187660625,0.0,14.14613
2019-04-04 01:15:00,556.92,509.12,2.181461597070316,1.7280535670898454,21.74,281.5068496609375,0.0,16.169121
2019-04-04 01:30:00,589.31,540.51,2.200244900000003,1.7410011416015658,22.47,281.59182271562497,0.0,17.446621
2019-04-04 01:45:00,635.03,584.87,2.2190282029296897,1.753948716113286,23.19,281.6767957703125,0.0,19.014629
2019-04-04 02:00:00,663.43,612.48,2.2378115058593764,1.7668962906250063,23.76,281.761768825,0.0,20.636
2019-04-04 02:15:00,702.57,650.54,2.2428172641601574,1.8245198565429757,24.33,281.6927340820312,0.0,22.20575
2019-04-04 02:30:00,726.13,673.46,2.247823022460939,1.8821434224609448,24.81,281.62369933906245,0.0,23.21069
2019-04-04 02:45:00,757.44,703.95,2.25282878076172,1.9397669883789133,25.29,281.55466459609374,0.0,24.125059
2019-04-04 03:00:00,775.48,721.51,2.257834539062501,1.9973905542968824,25.72,281.485629853125,0.0,25.005751
2019-04-04 03:15:00,798.14,743.58,2.2896984916503924,2.074934124560555,26.14,281.1764129125,0.0,25.56925
2019-04-04 03:30:00,810.29,755.41,2.321562444238284,2.152477694824228,26.54,280.867195971875,0.0,26.10125
2019-04-04 03:45:00,823.78,768.55,2.3534263968261757,2.2300212650879,26.93,280.55797903125,0.0,26.489309
2019-04-04 04:00:00,829.46,774.07,2.3852903494140665,2.3075648353515725,27.3,280.248762090625,0.0,26.739559000000003
2019-04-04 04:15:00,832.02,772.33,2.438930890869145,2.3897987535156355,27.62,280.35467728281253,0.0,27.45969
2019-04-04 04:30:00,832.74,777.21,2.4925714323242234,2.472032671679699,27.92,280.460592475,0.0,27.158251
2019-04-04 04:45:00,828.41,772.97,2.546211973779302,2.554266589843762,28.18,280.56650766718747,0.0,27.07513
2019-04-04 05:00:00,822.98,767.68,2.5998525152343808,2.636500508007825,28.38,280.672422859375,0.0,26.973631
2019-04-04 05:15:00,811.06,755.95,2.6124134539550843,2.650032122949232,28.55,281.161033271875,0.0,26.241249
2019-04-04 05:30:00,799.83,744.67,2.624974392675788,2.6635637378906387,28.71,281.649643684375,0.0,26.08638
2019-04-04 05:45:00,779.3,725.11,2.637535331396492,2.677095352832046,28.9,282.138254096875,0.0,25.970881
2019-04-04 06:00:00,762.63,708.87,2.6500962701171957,2.6906269677734524,29.09,282.626864509375,0.0,25.09544
2019-04-04 06:15:00,733.18,680.19,2.63068794658204,2.811474299511733,29.25,282.8582459007813,9.450367999999994,22.06838
2019-04-04 06:30:00,709.23,656.95,2.611279623046884,2.932321631250014,29.39,283.0896272921875,18.900735999999988,21.145691
2019-04-04 06:45:00,664.94,614.27,2.591871299511729,3.0531689629882943,29.46,283.32100868359373,28.351103999999975,20.14731
2019-04-04 07:00:00,617.72,569.43,2.572462975976573,3.174016294726575,29.5,283.552390075,37.801471999999976,18.8405
2019-04-04 07:15:00,537.73,493.85,2.515217663085948,3.151670638134778,29.48,283.9499852695312,78.04549491199998,16.96888
2019-04-04 07:30:00,453.74,415.49,2.4579723501953232,3.1293249815429816,29.43,284.3475804640625,118.289517824,15.03994
2019-04-04 07:45:00,352.4,320.99,2.4007270373046983,3.106979324951185,29.32,284.7451756585938,158.533540736,13.77009
2019-04-04 08:00:00,272.76,247.4,2.3434817244140733,3.084633668359388,29.2,285.142770853125,198.777563648,12.17913
2019-04-04 08:15:00,203.71,177.28,2.3728919309570413,3.0362465522949336,29.03,285.61905941406246,250.24693343288888,10.43044
2019-04-04 08:30:00,159.76,124.55,2.4023021375000098,2.98785943623048,28.82,286.095347975,301.7163032177777,8.845594
2019-04-04 08:45:00,123.32,79.72,2.431712344042978,2.9394723201660256,28.58,286.5716365359375,353.1856730026667,7.224875
2019-04-04 09:00:00,105.69,66.89,2.461122550585946,2.8910852041015715,28.38,287.04792509687496,404.65504278755554,5.847844
2019-04-04 09:15:00,85.48,60.47,2.610459017724617,3.0411690477539137,28.12,289.1657844007812,452.07739147377777,4.327531
2019-04-04 09:30:00,72.74,51.39,2.7597954848632877,3.191252891406256,27.83,291.2836437046875,499.49974016,2.986813
2019-04-04 09:45:00,45.18,19.16,2.9091319520019576,3.341336735058598,27.2,293.4015030085937,546.9220888462222,2.234586
2019-04-04 10:00:00,34.81,15.77,3.0584684191406284,3.49142057871094,26.55,295.5193623125,594.3444375324444,1.4861879999999998
2019-04-04 10:15:00,22.61,8.61,3.183452244287113,3.6164574487793,25.65,295.68027315703125,631.507150976,0.845031
2019-04-04 10:30:00,16.41,9.68,3.308436069433598,3.74149431884766,24.57,295.8411840015625,668.6698644195556,0.288805
2019-04-04 10:45:00,0.0,0.0,3.4334198945800822,3.866531188916019,23.56,296.0020948460937,705.832577863111,0.0
2019-04-04 11:00:00,0.0,0.0,3.558403719726567,3.9915680589843783,22.84,296.16300569062497,742.9952913066667,0.0
2019-04-04 11:15:00,0.0,0.0,3.5142831773437546,3.939112226904301,22.37,296.18311648124995,765.5441053013334,0.0
2019-04-04 11:30:00,0.0,0.0,3.4701626349609427,3.886656394824224,22.02,296.203227271875,788.0929192960001,0.0
2019-04-04 11:45:00,0.0,0.0,3.4260420925781307,3.8342005627441456,21.71,296.22333806250003,810.6417332906668,0.0
2019-04-04 12:00:00,0.0,0.0,3.3819215501953184,3.781744730664068,21.48,296.243448853125,833.1905472853335,0.0
2019-04-04 12:15:00,0.0,0.0,3.296232119287115,3.6814519769043024,21.19,297.2309777117188,839.4522820266668,0.0
2019-04-04 12:30:00,0.0,0.0,3.2105426883789123,3.581159223144537,20.72,298.2185065703125,845.7140167680002,0.0
2019-04-04 12:45:00,0.0,0.0,3.124853257470709,3.4808664693847717,20.28,299.20603542890626,851.9757515093335,0.0
2019-04-04 13:00:00,0.0,0.0,3.039163826562506,3.380573715625005,20.12,300.1935642875,858.2374862506667,0.0
2019-04-04 13:15:00,0.0,0.0,2.961564491748052,3.29479778398438,20.24,300.1664141632813,845.7497235626668,0.0
2019-04-04 13:30:00,0.0,0.0,2.8839651569335985,3.2090218523437546,20.17,300.1392640390625,833.2619608746669,0.0
2019-04-04 13:45:00,0.0,0.0,2.8063658221191448,3.123245920703129,19.87,300.1121139148437,820.774198186667,0.0
2019-04-04 14:00:00,0.0,0.0,2.728766487304691,3.037469989062504,19.29,300.0849637906249,808.2864354986671,0.0
2019-04-04 14:15:00,0.0,0.0,2.703813828271488,3.010170742382816,18.56,300.0877783921875,784.1730049564449,0.0
2019-04-04 14:30:00,0.0,0.0,2.678861169238284,2.9828714957031286,18.04,300.09059299375,760.0595744142227,0.0
2019-04-04 14:45:00,0.0,0.0,2.653908510205081,2.955572249023441,17.8,300.09340759531244,735.9461438720003,0.0
2019-04-04 15:00:00,0.0,0.0,2.628955851171878,2.928273002343753,17.65,300.096222196875,711.8327133297781,0.0
2019-04-04 15:15:00,0.0,0.0,2.6028553517578152,2.903781646679691,17.43,299.98995239687497,668.8463820373338,0.0
2019-04-04 15:30:00,0.0,0.0,2.576754852343753,2.8792902910156286,17.13,299.883682596875,625.8600507448893,0.0
2019-04-04 15:45:00,0.0,0.0,2.5506543529296906,2.8547989353515657,16.8,299.777412796875,582.8737194524449,0.0
2019-04-04 16:00:00,0.0,0.0,2.524553853515628,2.8303075796875032,17.5,299.671142996875,539.8873881600006,0.0
2019-04-04 16:15:00,0.0,0.0,2.373575562207035,2.6390047433593784,17.6,299.63418467500003,497.32897873066713,0.0
2019-04-04 16:30:00,0.0,0.0,2.2225972708984414,2.447701907031254,18.0,299.597226353125,454.7705693013337,0.0
2019-04-04 16:45:00,0.0,0.0,2.0716189795898483,2.256399070703129,18.23,299.56026803125,412.21215987200026,0.0
2019-04-04 17:00:00,0.0,0.0,1.920640688281255,2.0650962343750043,18.25,299.523309709375,369.6537504426668,0.0
2019-04-04 17:15:00,0.0,0.0,1.666534325683601,1.835859055468758,18.04,298.1691675914062,321.12035182933346,0.0
2019-04-04 17:30:00,0.0,0.0,1.4124279630859466,1.6066218765625115,17.76,296.81502547343746,272.5869532160001,0.0
2019-04-04 17:45:00,0.0,0.0,1.1583216004882926,1.3773846976562651,16.9,295.46088335546875,224.0535546026668,0.0
2019-04-04 18:00:00,0.0,0.0,0.9042152378906384,1.1481475187500187,16.18,294.1067412375,175.52015598933343,0.0
2019-04-04 18:15:00,0.0,0.0,1.0171702405273584,1.2374551864746293,15.95,293.86358136328124,138.58047132444452,0.0
2019-04-04 18:30:00,0.0,0.0,1.1301252431640785,1.32676285419924,15.9,293.6204214890625,101.64078665955562,0.0
2019-04-04 18:45:00,0.0,0.0,1.2430802458007983,1.4160705219238507,15.55,293.37726161484375,64.7011019946667,0.0
2019-04-04 19:00:00,0.0,0.0,1.3560352484375184,1.5053781896484613,14.96,293.134101740625,27.761417329777803,0.0
2019-04-04 19:15:00,0.0,0.0,1.5033856168457214,1.6157934263672082,14.45,292.8955013296875,20.821062997333357,0.0
2019-04-04 19:30:00,0.0,0.0,1.6507359852539245,1.7262086630859552,14.22,292.65690091874995,13.880708664888903,0.0
2019-04-04 19:45:00,0.0,0.0,1.7980863536621277,1.8366238998047024,14.03,292.4183005078125,6.940354332444453,0.0
2019-04-04 20:00:00,0.0,0.0,1.9454367220703304,1.9470391365234487,13.85,292.17970009687497,0.0,0.0
2019-04-04 20:15:00,0.0,0.0,2.0947621377929857,2.0905619555664168,13.55,292.1009387273437,0.0,0.0
2019-04-04 20:30:00,0.0,0.0,2.244087553515641,2.2340847746093844,13.27,292.02217735781244,0.0,0.0
2019-04-04 20:45:00,0.0,0.0,2.3934129692382955,2.377607593652352,13.05,291.94341598828123,0.0,0.0
2019-04-04 21:00:00,0.0,0.0,2.5427383849609506,2.52113041269532,12.8,291.86465461875,0.0,0.0
2019-04-04 21:15:00,0.0,0.0,2.6283006375000117,2.5270582027343824,12.47,291.6805562835937,0.0,0.0
2019-04-04 21:30:00,0.0,0.0,2.7138628900390724,2.5329859927734453,12.1,291.49645794843747,0.0,0.0
2019-04-04 21:45:00,0.0,0.0,2.7994251425781336,2.538913782812508,11.7,291.3123596132812,0.0,0.0
2019-04-04 22:00:00,0.0,0.0,2.8849873951171943,2.544841572851571,11.28,291.12826127812497,0.0,0.0
2019-04-04 22:15:00,6.76,2.59,2.868824426513678,2.5382422149902437,10.86,290.20607977343747,0.0,0.320359
2019-04-04 22:30:00,32.87,20.42,2.8526614579101626,2.531642857128915,10.57,289.28389826875,0.0,0.948145
2019-04-04 22:45:00,83.18,61.91,2.8364984893066465,2.5250434992675874,10.67,288.3617167640625,0.0,1.425457
2019-04-04 23:00:00,120.06,94.51,2.8203355207031304,2.51844414140626,11.07,287.439535259375,0.0,2.292609
2019-04-04 23:15:00,177.76,147.16,2.773814918750006,2.504228062255869,11.68,287.1090369585938,0.0,3.2056720000000003
2019-04-04 23:30:00,216.99,183.66,2.7272943167968817,2.4900119831054783,12.43,286.77853865781253,0.0,4.844656
2019-04-04 23:45:00,276.09,239.3,2.680773714843757,2.4757959039550874,13.24,286.44804035703123,0.0,6.755766
2019-04-05 00:00:00,315.29,276.5,2.634253112890633,2.4615798248046965,13.98,286.11754205625,0.0,8.521844
2019-04-05 00:15:00,373.22,331.84,2.5709067955566485,2.363182632226572,14.63,285.6978504078125,0.0,9.417625
2019-04-05 00:30:00,411.0,368.09,2.507560478222664,2.2647854396484464,15.11,285.27815875937495,0.0,12.28784
2019-04-05 00:45:00,466.05,421.07,2.44421416088868,2.166388247070321,15.53,284.85846711093745,0.0,14.17084
2019-04-05 01:00:00,501.4,455.19,2.380867843554696,2.0679910544921967,15.9,284.4387754625,0.0,15.50106
2019-04-05 01:15:00,552.04,504.17,2.299835096923836,1.9867032026855536,16.29,284.51485108749995,0.0,17.395439
2019-04-05 01:30:00,584.05,535.18,2.218802350292977,1.9054153508789105,16.65,284.59092671249994,0.0,18.724119
2019-04-05 01:45:00,629.08,578.87,2.137769603662117,1.824127499072268,16.97,284.6670023375,0.0,19.79381
2019-04-05 02:00:00,656.94,605.94,2.0567368570312574,1.7428396472656245,17.29,284.7430779625,0.0,21.226191
2019-04-05 02:15:00,695.24,643.16,2.041866993896491,1.5853705729980438,17.63,286.11664133125,0.0,22.186501
2019-04-05 02:30:00,718.24,665.55,2.0269971307617243,1.4279014987304637,18.0,287.4902047,0.0,23.355061
2019-04-05 02:45:00,748.89,695.38,2.012127267626958,1.270432424462883,18.35,288.86376806875,0.0,24.3915
2019-04-05 03:00:00,766.7,712.74,1.9972574044921911,1.1129633501953025,18.68,290.2373314375,0.0,25.163691
2019-04-05 03:15:00,789.32,734.79,2.0534101317871114,1.006060299951161,19.01,288.96820231953126,0.0,25.44194
2019-04-05 03:30:00,801.65,746.81,2.109562859082032,0.8991572497070193,19.33,287.69907320156256,0.0,26.232059000000003
2019-04-05 03:45:00,816.05,760.86,2.165715586376952,0.7922541994628777,19.68,286.4299440835938,0.0,26.529131
2019-04-05 04:00:00,822.89,767.53,2.221868313671872,0.6853511492187361,20.01,285.16081496562504,0.0,26.75444
2019-04-05 04:15:00,828.97,773.48,2.1859490294433543,0.7375015045410038,20.29,285.1197604375,0.0,26.62888
2019-04-05 04:30:00,830.14,774.64,2.150029745214837,0.7896518598632716,20.54,285.078705909375,0.0,22.18738
2019-04-05 04:45:00,827.46,772.05,2.1141104609863195,0.8418022151855394,20.76,285.03765138125004,0.0,18.34569
2019-04-05 05:00:00,822.71,767.42,2.0781911767578016,0.8939525705078072,20.95,284.996596853125,0.0,22.3545
2019-04-05 05:15:00,811.03,756.07,2.0415209731445203,0.9413577871093696,21.13,285.04186022343754,0.0,28.26206
2019-04-05 05:30:00,800.1,745.42,2.004850769531239,0.988763003710932,21.32,285.08712359375,0.0,25.692631
2019-04-05 05:45:00,779.02,724.87,1.9681805659179572,1.0361682203124944,21.56,285.1323869640625,0.0,24.68856
2019-04-05 06:00:00,762.3,708.58,1.931510362304676,1.0835734369140568,21.88,285.177650334375,0.0,21.91744
2019-04-05 06:15:00,716.31,654.75,1.837065941699208,0.9911880980468692,22.18,285.69539720703125,10.053690552888884,21.938
2019-04-05 06:30:00,711.63,659.2,1.74262152109374,0.8988027591796817,22.51,286.2131440796875,20.107381105777765,19.72294
2019-04-05 06:45:00,676.74,625.36,1.648177100488272,0.8064174203124941,22.75,286.73089095234377,30.161071658666646,17.853939
2019-04-05 07:00:00,650.82,600.2,1.553732679882804,0.7140320814453064,23.02,287.248637825,40.21476221155553,18.34306
2019-04-05 07:15:00,608.99,559.59,1.2205822262206965,0.6242074332519475,23.25,287.5414662828125,81.19740031999997,10.98869
2019-04-05 07:30:00,579.21,530.73,0.8874317725585888,0.5343827850585886,23.46,287.834294740625,122.18003842844442,15.32563
2019-04-05 07:45:00,531.78,484.83,0.5542813188964814,0.4445581368652297,23.68,288.1271231984375,163.16267653688885,13.14928
2019-04-05 08:00:00,498.51,452.67,0.2211308652343737,0.3547334886718707,23.91,288.41995165625,204.1453146453333,11.73156
2019-04-05 08:15:00,446.18,402.21,-0.0563454744628911,0.0352119109374972,23.96,288.535435871875,254.79717297777773,7.372313
2019-04-05 08:30:00,409.74,367.17,-0.3338218141601561,-0.2843096667968762,23.99,288.6509200875,305.4490313102221,7.227063
2019-04-05 08:45:00,353.13,312.89,-0.611298153857421,-0.6038312445312497,23.99,288.766404303125,356.10088964266663,6.946078
2019-04-05 09:00:00,314.54,276.06,-0.888774493554686,-0.9233528222656232,24.0,288.88188851875,406.7527479751111,4.923188
2019-04-05 09:15:00,255.86,220.41,-0.989861113964842,-1.0240839850097636,23.9,290.052606578125,453.6353041066666,5.555485
2019-04-05 09:30:00,216.49,183.39,-1.090947734374998,-1.124815147753904,23.79,291.2233246375,500.51786023822217,2.576219
2019-04-05 09:45:00,157.91,129.01,-1.1920343547851542,-1.2255463104980446,23.44,292.394042696875,547.4004163697778,1.364207
2019-04-05 10:00:00,119.83,94.38,-1.29312097519531,-1.326277473242185,22.87,293.56476075625,594.2829725013333,1.910727
2019-04-05 10:15:00,65.65,46.9,-1.3138868848144505,-1.3529806287109345,21.88,293.46959015859375,631.2284514844445,1.108871
2019-04-05 10:30:00,33.24,20.65,-1.3346527944335902,-1.379683784179684,20.89,293.3744195609375,668.1739304675555,0.327763
2019-04-05 10:45:00,0.0,0.0,-1.35541870405273,-1.4063869396484336,19.59,293.27924896328125,705.1194094506666,0.0
2019-04-05 11:00:00,0.0,0.0,-1.3761846136718705,-1.4330900951171832,18.73,293.184078365625,742.0648884337777,0.0
2019-04-05 11:15:00,0.0,0.0,-1.368637421191402,-1.4250894312499964,17.99,293.21745144375,765.1722809884443,0.0
2019-04-05 11:30:00,0.0,0.0,-1.361090228710934,-1.4170887673828094,17.43,293.250824521875,788.279673543111,0.0
2019-04-05 11:45:00,0.0,0.0,-1.353543036230466,-1.4090881035156226,17.09,293.2841976,811.3870660977777,0.0
2019-04-05 12:00:00,0.0,0.0,-1.3459958437499977,-1.401087439648436,16.86,293.31757067812504,834.4944586524443,0.0
2019-04-05 12:15:00,0.0,0.0,-1.4665829235351553,-1.5048279964355469,16.67,294.2506501679688,841.083899335111,0.0
2019-04-05 12:30:00,0.0,0.0,-1.587170003320313,-1.6085685532226577,16.51,295.18372965781253,847.6733400177778,0.0
2019-04-05 12:45:00,0.0,0.0,-1.7077570831054707,-1.712309110009768,16.38,296.1168091476562,854.2627807004445,0.0
